frame.time_delta,frame.time_epoch,ip.dst,ip.proto,ip.src,ip.ttl,ip.version,udp.dstport,udp.srcport,udp.length,udp.payload,udp.time_relative,udp.time_delta,ssdp,http.host,http.request.full_uri,http.request.line,http.request.method,http.request.version,Label
2.00E-06,1607886072,0,17,4,255,4,1900,13084,102,3,105.607291,3.286568,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,56268,102,3,106.617033,0.243453,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,34488,102,3,105.662963,1.139567,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,27161,102,3,106.402687,0.416388,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,60007,102,3,106.508148,0.267186,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,48418,102,3,104.929625,0.527314,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,46118,102,3,100.911902,0.34174,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,1604,102,3,106.34136,1.462313,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,28348,102,3,102.468,0.848581,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,22729,102,3,103.261769,11.908235,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,22660,102,3,104.36681,0.497776,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,36605,102,3,105.693612,2.254047,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,15366,102,3,103.868023,1.619,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,60784,102,3,106.492126,0.782348,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,46116,102,3,101.096553,0.002562,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,16988,102,3,104.572557,0.002561,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,3150,102,3,106.358732,0.002559,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,59040,102,3,105.845988,0.002558,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,14636,102,3,103.743412,0.002556,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,53989,102,3,105.832497,0.002555,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,19985,102,3,105.833283,0.002554,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,40632,102,3,105.971391,0.002551,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,64509,102,3,106.545294,0.00255,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,51959,102,3,103.535727,0.002549,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,271,102,3,101.949023,0.002548,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,40441,102,3,104.933396,0.002545,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,5773,102,3,98.5962,0.002544,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,48744,102,3,105.149576,0.002543,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,48794,102,3,106.149447,0.002593,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,17831,102,3,104.250171,0.00259,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,2700,102,3,101.310663,0.002545,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,13897,102,3,104.993263,0.002542,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,7170,102,3,103.98579,0.002541,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,63696,102,3,104.78732,0.002539,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,43427,102,3,102.44122,0.002536,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,63148,102,3,103.857752,0.002531,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,11557,102,3,104.919993,0.002528,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,22051,102,3,104.91482,0.002524,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,63924,102,3,105.813623,0.002522,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,23192,102,3,97.096237,0.002519,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,42789,102,3,104.560393,0.002515,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,59740,102,3,104.144813,0.002512,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,19443,102,3,106.198468,0.002507,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,45943,102,3,106.50723,0.002503,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,38690,102,3,105.806444,0.0025,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,55047,102,3,99.225833,0.002498,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,49316,102,3,98.512654,0.002494,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,11693,102,3,106.126216,0.002491,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,23450,102,3,106.396906,0.002489,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,57893,102,3,100.895886,0.002476,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,28758,102,3,103.562625,0.002472,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,52693,102,3,106.620848,9.412959,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,23591,102,3,104.129473,2.977048,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,61706,102,3,105.6765,0.820428,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,30906,102,3,104.082383,1.449044,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,7079,102,3,106.599115,1.219227,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,48825,102,3,98.732877,0.42447,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,46435,102,3,102.866929,2.394053,1,1,1,1,1,1,1
0.000591,1607886072,0,17,4,255,4,1900,56911,102,3,105.809964,0.284191,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,30536,102,3,101.68648,5.382641,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,23268,102,3,106.309907,0.823677,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,33098,102,3,106.350886,2.604166,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,660,102,3,105.016857,7.0614,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,11892,102,3,104.07362,0.036078,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,41664,102,3,105.849843,0.254787,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,19140,102,3,102.421257,5.382524,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,28428,102,3,105.35064,4.368237,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,25995,102,3,105.861396,3.73021,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,51945,102,3,105.851598,2.418333,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,64640,102,3,106.592771,4.3997,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,56577,102,3,94.658661,3.049053,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,28737,102,3,106.13566,8.237519,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,26903,102,3,99.26802,2.048939,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,44437,102,3,101.222538,0.899009,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,64526,102,3,104.832238,0.747744,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,54137,102,3,103.341021,0.424444,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,11011,102,3,95.787248,0.016454,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,26726,102,3,105.284036,2.306897,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,4650,102,3,105.834533,0.649631,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,43585,102,3,105.38233,1.091269,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,44199,102,3,106.092093,3.107642,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,31019,102,3,106.155949,2.268168,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,7031,102,3,100.928567,3.705999,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,39621,102,3,106.243191,0.635113,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,27880,102,3,101.342883,1.130624,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,53938,102,3,103.391791,4.391361,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,25192,102,3,104.52741,4.344839,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,1067,102,3,106.303177,0.096884,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,61779,102,3,104.947384,1.319216,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,28597,102,3,105.952901,0.941174,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,11778,102,3,106.538219,1.950058,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,22324,102,3,105.087101,2.116017,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,12168,102,3,99.106861,5.132076,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,46484,102,3,102.723444,1.662454,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,36009,102,3,105.282902,0.753962,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,54277,102,3,105.85633,10.631361,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,25452,102,3,97.148825,1.195186,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,2322,102,3,100.740572,0.057837,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,26136,102,3,106.561967,1.985448,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,22068,102,3,103.011489,4.284559,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,32956,102,3,104.947362,0.513137,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,57006,102,3,106.47918,4.590669,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,39033,102,3,99.730086,0.027333,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,22459,102,3,99.653448,0.172993,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,43381,102,3,106.125192,7.732454,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,6701,102,3,105.358405,1.5255,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,28131,102,3,106.289804,3.111493,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,19638,102,3,106.622167,0.233663,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,39692,102,3,103.37419,0.417754,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,6012,102,3,105.439272,7.368776,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,63104,102,3,104.178863,2.321062,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,23859,102,3,104.593486,6.394417,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,10005,102,3,105.971198,2.876803,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,57306,102,3,102.762561,3.0091,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,34006,102,3,98.407814,4.188495,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,1337,102,3,105.604604,2.492871,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,42955,102,3,105.688239,1.704558,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,59158,102,3,104.968607,9.706041,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,26925,102,3,102.910029,0.256303,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,25393,102,3,105.450814,3.687651,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,31377,102,3,106.361903,0.396351,1,1,1,1,1,1,1
0.000565,1607886072,0,17,4,255,4,1900,48671,102,3,105.77953,0.426684,1,1,1,1,1,1,1
3.00E-06,1607886072,0,17,4,255,4,1900,31733,102,3,106.095649,7.478067,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,35196,102,3,103.322017,0.090481,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,62220,102,3,102.492004,1.542238,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,33158,102,3,103.462178,1.59138,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,27841,102,3,104.877479,0.392421,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,7816,102,3,103.548393,0.362191,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,44506,102,3,106.560875,0.437044,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,18581,102,3,99.892506,8.779673,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,19767,102,3,99.864451,2.526174,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,40653,102,3,102.696163,7.96032,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,49106,102,3,104.977291,0.153985,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,49494,102,3,104.297206,0.543881,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,13652,102,3,96.853446,4.443708,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,36238,102,3,104.639125,1.700251,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,4479,102,3,106.205102,1.541112,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,29138,102,3,105.218329,0.797211,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,14905,102,3,105.145224,3.254133,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,33429,102,3,103.608056,1.012881,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,57815,102,3,104.754954,1.140518,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,13255,102,3,106.637969,2.665984,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,54291,102,3,101.684164,0.35283,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,7805,102,3,104.819252,4.537059,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,10937,102,3,95.179301,0.237365,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,19973,102,3,103.062196,3.609436,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,10315,102,3,105.031774,4.5946,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,63593,102,3,106.325579,0.98976,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,36094,102,3,106.433025,11.716125,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,34261,102,3,106.427619,7.740302,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,43361,102,3,101.080364,5.32594,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,25908,102,3,104.799098,0.573916,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,56878,102,3,101.717882,10.549381,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,27413,102,3,94.605491,6.471981,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,37568,102,3,103.206221,3.140658,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,59122,102,3,104.941796,0.235766,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,12592,102,3,105.314077,0.879331,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,25848,102,3,102.815863,7.626362,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,17560,102,3,102.402764,0.168881,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,33854,102,3,105.901388,0.247554,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,8454,102,3,103.55587,1.008688,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,14796,102,3,106.032634,0.090614,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,61194,102,3,105.650185,2.183939,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,2706,102,3,103.903375,2.542694,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,4862,102,3,104.005009,1.807668,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,60153,102,3,105.037702,4.76978,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,48036,102,3,104.37239,0.809839,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,28220,102,3,106.619195,1.698724,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,36885,102,3,104.614584,1.667945,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,4238,102,3,104.505423,3.519207,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,46506,102,3,106.640113,2.411788,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,31811,102,3,105.223389,5.613817,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,8984,102,3,106.144738,1.37491,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,35042,102,3,104.32044,0.215719,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,61870,102,3,106.082016,0.257057,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,57962,102,3,100.828819,3.57885,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,25295,102,3,105.165565,0.39251,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,45743,102,3,104.142115,0.385579,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,15908,102,3,103.677415,8.378063,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,47525,102,3,106.336356,0.892737,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,16742,102,3,102.870365,3.314217,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,2706,102,3,103.903404,2.90E-05,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,535,102,3,106.354089,0.228256,1,1,1,1,1,1,1
0.000589,1607886072,0,17,4,255,4,1900,48887,102,3,106.291207,0.224831,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,56207,102,3,105.470986,6.672191,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,54872,102,3,106.045122,10.180649,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,548,102,3,106.014952,5.732216,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,62305,102,3,106.180659,1.443393,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,64215,102,3,99.517243,1.435739,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,43195,102,3,106.291927,1.017178,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,48738,102,3,102.537266,3.710317,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,17587,102,3,100.337322,2.150116,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,51137,102,3,106.091973,0.750713,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,26361,102,3,104.610277,1.587796,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,5076,102,3,105.337312,2.36383,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,36762,102,3,105.786442,1.748639,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,58241,102,3,101.713187,1.156963,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,25396,102,3,106.073196,0.259929,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,48770,102,3,104.473238,0.728683,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,38724,102,3,102.994298,4.347868,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,7389,102,3,103.831676,0.170765,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,63772,102,3,106.323856,0.537942,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,64707,102,3,105.341918,6.880583,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,29145,102,3,104.974706,0.475405,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,1633,102,3,105.464147,0.602863,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,2335,102,3,104.978149,0.88599,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,36365,102,3,100.61027,0.463461,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,4903,102,3,105.262583,0.930154,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,8357,102,3,104.39448,4.408188,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,30621,102,3,105.887954,1.325455,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,52655,102,3,106.622556,3.496643,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,32551,102,3,104.567557,4.388348,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,27764,102,3,105.115015,1.694119,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,17167,102,3,105.623186,4.961917,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,5237,102,3,104.801156,3.960925,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,56581,102,3,103.586116,0.370833,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,18063,102,3,106.629219,5.48164,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,5526,102,3,98.709492,5.918048,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,28801,102,3,103.416983,2.359117,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,22272,102,3,106.090227,1.574353,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,54631,102,3,106.249232,1.711874,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,48194,102,3,105.852937,2.079112,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,60274,102,3,106.095577,0.788028,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,36591,102,3,102.23707,1.273944,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,2784,102,3,102.592348,2.079163,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,64611,102,3,105.206075,0.277959,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,27119,102,3,104.721198,5.275938,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,1228,102,3,105.605437,4.785124,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,35762,102,3,105.941013,2.453686,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,4196,102,3,102.909905,0.276453,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,8570,102,3,104.532276,1.790544,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,1226,102,3,105.36137,2.347942,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,31129,102,3,102.902469,0.09143,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,48259,102,3,105.287126,1.639026,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,50022,102,3,106.38692,1.831014,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,46441,102,3,105.409483,0.38858,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,26326,102,3,102.638364,3.26454,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,35046,102,3,103.740645,3.562965,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,7750,102,3,101.818694,0.074987,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,55039,102,3,104.557606,0.428752,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,58597,102,3,101.3939,0.082369,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,606,102,3,105.004539,4.876853,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,4756,102,3,105.287168,0.361786,1,1,1,1,1,1,1
1.00E-06,1607886072,0,17,4,255,4,1900,40280,102,3,101.927308,4.798283,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,39996,102,3,105.333336,2.389371,1,1,1,1,1,1,1
2.00E-06,1607886072,0,17,4,255,4,1900,12729,102,3,106.607671,11.094356,1,1,1,1,1,1,1
0.000589,1607886072,0,17,4,255,4,1900,56076,102,3,104.97548,8.706195,1,1,1,1,1,1,1
